"","artist","auction_year","auction_house","city","ID","exhibition","title","price","avg_estimate","dummy_signed","area","year_created","auction_lot","sale_rate_before","avg_price_sold_before","median_price_sold_before","num_artworks","avg_price_sold","median_price_sold","num_artists","sale_rate","img_url","volatility_before","volatility","skew_before","skew","medium","lots_per_artist","num_artworks_ratio","lot_position","caliber","artist_sale_rate","artist_volume","artist_num_sold","artist_avg_price","dummy_estimate_higher","artist_median_price_before","skew_before_type","price_increase_percent","total_publications","dummy_dead","recent_publications"
"122","Albert Bitran",2010,"Artcurial","Paris","cf397d2044dd472ca46e7256f6987580","abstract and contemporary art 03/22/2010","OURS PETRIFIES",6372,2204,1,1586.6112,"1958",0.673913043478261,0.763440860215054,1156,483,11,1492,587,188,0.736196319018405,"http://www.askart.com/photos2/2014/ARC20100322_63425/310.jpg",1715.25092941697,1887.77319395662,2.71062709057336,2.14649574422983,"oil / canvas",2.4468085106383,0.0239130434782609,"3","Major",0.701754385964912,57,40,3091.925,1,8651,"very positive",-0.74523176511386,0,0,0
"123","Albert Bitran",2012,"Artcurial","Paris","82dcab23ceec4cd88c9c3607e7c449ff","abstract and contemporary art 10/23/2012","UNTITLED, 1958",3725,6853,1,1613.9424,"1958",0.466666666666667,0.657342657342657,2770,679,2,2383,560,153,0.686468646864686,"http://www.askart.com/photos2/2014/ARC20121023_74185/175.jpg",8038.47749909822,5794.1872123461,8.29876789979704,10.2800680547268,"oil / canvas",2.45098039215686,0.00533333333333333,"2","Major",0.701754385964912,57,40,3091.925,1,3805,"very positive",0.801051248357424,0,0,0
"124","Albert Bitran",2015,"Boisgirard-Antonini (Paris)","Paris","dbbbbfb40cea44648b99830866e533ff","tableaux modernes et contemporains cole de paris 03/18/2015","Composition, 1966",692,730,1,621.8671,"1966",0.581081081081081,0.5,1222,297,1,935,121,130,0.50609756097561,"http://www.askart.com/photos/2015/BGP20150318_90890/129_1.jpg",5093.06608331534,3891.3382500995,6.50874741035865,8.3275645324584,"oil / cardboard",1.70769230769231,0.0045045045045045,"3","Small",0.701754385964912,57,40,3091.925,0,560.5,"very positive",0.302408563782337,0,0,0
"125","Albert Bitran",2012,"Sotheby's Paris","Paris","f7f05645f21046478f9616d6750ddf38","art contemporain 05/29/2012","SANS TITRE",279,764,1,70.686,"1958",0.540084388185654,0.774193548387097,56170,26015,1,27002,6190,82,0.79746835443038,"http://www.askart.com/photos2/2014/SOP20120529_72903/128.jpg",129533.124880601,83392.1585510701,6.08295042890624,9.5745509619053,"oil / canvas",2.89024390243902,0.00421940928270042,"3","Medium",0.701754385964912,57,40,3091.925,0,3805,"very positive",-0.799211563731932,0,0,0
"126","Albert Bitran",2014,"Artcurial","Paris","cf9840f3b4cf4557985b65b54f9f7c3a","post war & contemporary art (session 1)","SANS TITRE - 1971",435,861,1,1123.6198,"1971",0.316326530612245,0.896551724137931,406,255,1,492,473,44,0.857142857142857,"http://www.askart.com/photos2/2014/ARC20141020_86441/31_1.jpg",325.112709177354,290.75083960846,0.507746590394756,0.0206694649512725,"oil / canvas",2.22727272727273,0.0102040816326531,"2","Major",0.701754385964912,57,40,3091.925,1,366,"slightly positive",1.35245901639344,0,0,0
"127","Albert Bitran",2015,"Cornette De Saint Cyr","Paris","e41067f8fb8b4ebba2259ef6fec7a600","contemporary art, part ii 10/28/2015","COMPOSITION",929,713,1,3789.328,"1969",0.475206611570248,0.230769230769231,210,146,1,1265,450,81,0.514018691588785,"http://www.askart.com/photos/2015/CDC20151028_93453/115_1.jpg",172.824252413318,1960.68751021861,0.435847798112786,2.62420386327114,"oil / paper",2.98765432098765,0.00413223140495868,"2","Major",0.701754385964912,57,40,3091.925,1,560.5,"slightly positive",0.272078501338091,0,0,0
"128","Albert Bitran",2016,"Ader Nordmann","Paris","26320fcb4d5642c5a084d793cd9bcd32","art abstrait et contemporain 12/09/2016","Composition",2330,400,1,992.25,"1955",0.516949152542373,0.698275862068966,2946,596,4,2207,610,126,0.598173515981735,"http://www.askart.com/photos/2016/RAP20161209_101423/122_1.jpg",10928.4623725006,8700.05993208458,6.43696864270855,8.13153678301137,"oil / canvas",1.87301587301587,0.0169491525423729,"3","Medium",0.701754385964912,57,40,3091.925,0,692,"very positive",-0.421965317919075,0,0,0
"129","Albert Bitran",2010,"Artcurial","Paris","68d85f18273140e4a26e6b235f44f9df","contemporary art part 2","HEMISPHERE SUD III",10166,7613,1,2410.884,"1960",0.396103896103896,0.846153846153846,21972,4010,3,3842,780,193,0.565749235474006,"http://www.askart.com/photos2/2014/ARC20100601_64469/122.jpg",25241.8811757218,7744.00935696677,1.18243316735338,6.77752471223284,"oil / canvas",1.59585492227979,0.00974025974025974,"2","Major",0.701754385964912,57,40,3091.925,0,8651,"slightly positive",-0.11998612877124,0,0,0
"130","Albert Bitran",2017,"Millon & Associes","Paris","ab74284f5a664eb497aa3027e08e8ad7","post-war & contemporary art 06/23/2017","Interior - Exterior 1971",564,552,1,4464.1013,"1971",0.152380952380952,0.75,867,455,1,847,480,54,0.552238805970149,"http://www.askart.com/photos/2017/MIA20170623_105601/16_1.jpg",1331.42021081918,1367.25937452418,2.32066911115487,3.63865596265614,"oil / paper",1.94444444444444,0.00952380952380952,"1","Medium",0.701754385964912,57,40,3091.925,0,1030,"slightly positive",-0.464077669902913,0,0,0
"131","Albert Bitran",2010,"Artcurial","Paris","958a6bebab3f4a80ac8723359f30abcd","contemporary art","L'ATELIER N34",1504,2768,1,3119.7758,"1962",0.0241545893719807,0.694626474442988,1677,380,9,3642,510,1115,0.612911204551076,"http://www.askart.com/photos2/2014/ARC20101023_66099/20.jpg",4818.25399879699,26339.5387307276,8.6639331800611,27.6856371443859,"oil / canvas",0.742600896860987,0.0108695652173913,"1","Major",0.701754385964912,57,40,3091.925,1,8651,"very positive",-0.680036989943359,0,0,0
"132","Albert Bitran",2017,"Ader Nordmann","Paris","ca69af7dc35748ae9a4631742caa1e65","art abstrait & contemporain 06/09/2017","Intrieur extrieur, 1968",911,588,1,1255.5093,"1968",0.57190635451505,0.716867469879518,1075,514,1,1153,514,173,0.663120567375887,"http://www.askart.com/photos/2017/RAP20170609_103654/171_1.jpg",1847.09940776328,1898.11258952133,3.05180698823397,2.84075233875137,"oil / canvas",1.72832369942197,0.00334448160535117,"3","Medium",0.701754385964912,57,40,3091.925,0,1030,"very positive",-0.429126213592233,0,0,0
"133","Albert Bitran",2016,"Ader Nordmann","Paris","cc4e6308f634496db017cbb246b713d3","abstract and contemporary art - foreign painters of the parisian scene 06/15/2016","Composition",839,114,1,235.2489,"1956",0.565340909090909,0.8,1389,375,2,1364,402,180,0.779411764705882,"http://www.askart.com/photos/2016/RAP20160615_96421/199_1.jpg",7321.97844782188,5780.25228900457,11.7571108723434,14.1263996563914,"oil / canvas",1.95555555555556,0.00568181818181818,"3","Medium",0.701754385964912,57,40,3091.925,0,692,"very positive",-0.835260115606936,0,0,0
"134","Albert Bitran",2014,"Ader Nordmann","Paris","a96098aafa194372a0f31a930e4c6eec","modern and contemporary paintings 06/11/2014","Composition, 1972",686,858,1,1131.4938,"1972",0.224422442244224,0.803030303030303,824,98,1,719,458,125,0.753571428571429,"http://www.askart.com/photos2/2014/RAP20140611_82597/68_1.jpg",1830.71164207025,1198.53768084447,3.7131319835387,4.77677687111054,"oil / paper",2.424,0.0033003300330033,"1","Medium",0.701754385964912,57,40,3091.925,1,366,"very positive",1.34426229508197,0,0,0
"135","Albert Bitran",2015,"Cornette De Saint Cyr","Paris","7404970a24114f51a36dd7136c9fcdd5","contemporary art ii 06/26/2015","COMPOSITION",466,88,1,85.7841,"1967",0.423728813559322,0.316666666666667,335,44,1,359,66,138,0.437751004016064,"http://www.askart.com/photos/2015/CDC20150626_92137/175_1.jpg",981.493590193042,860.48972213825,3.85000468037844,5.8912274682067,"oil / panel",2.99275362318841,0.00242130750605327,"2","Major",0.701754385964912,57,40,3091.925,0,560.5,"very positive",-0.84299732381802,0,0,0
"136","Albert Bitran",2016,"Ader Nordmann","Paris","968fcdb673964a3f88d17f9ec6757d36","abstract and contemporary art - foreign painters of the parisian scene 06/15/2016","Vue de Cagnes",343,445,1,1255.5093,"1960",0.5625,0.798969072164949,1396,384,2,1364,402,180,0.779411764705882,"http://www.askart.com/photos/2016/RAP20160615_96421/198_1.jpg",7345.11498176287,5780.25228900457,11.7188694376616,14.1263996563914,"oil / canvas",1.95555555555556,0.00568181818181818,"3","Medium",0.701754385964912,57,40,3091.925,0,692,"very positive",-0.356936416184971,0,0,0
"137","Albert Bitran",2014,"Ader Nordmann","Paris","1ef4c6d14cee4c28b36eac8fcc84b35f","art abstrait & contemporains 12/10/2014","Vers Cagnes-sur-Mer",4846,7034,1,4432.6998,"1960",0.450292397660819,0.736486486486487,743,386,1,922,590,169,0.750788643533123,"http://www.askart.com/photos2/2014/RAP20141210_86782/154_1.jpg",1230.60349915819,1515.14427293325,4.61321041475576,3.98919003861401,"oil / canvas",2.02366863905325,0.00292397660818713,"2","Medium",0.701754385964912,57,40,3091.925,1,366,"very positive",18.2185792349727,0,0,0
"138","Albert Bitran",2013,"Sotheby's New York","New York","f9a0f867776d4b19a122361b98e1dbe8","contemporary art 06/07/2013","LES DUNES",6724,8607,1,1158.17,"1958",0.822429906542056,0.691176470588235,18867,12190,1,16419,10000,130,0.72,"http://www.askart.com/photos2/2014/SNY20130607_76219/264.jpg",22873.1979557011,20834.7871752617,5.43877972371376,5.6912103987898,"oil / canvas",2.46923076923077,0.00311526479750779,"4","Major",0.701754385964912,57,40,3091.925,0,765,"very positive",10.2509803921569,0,0,0
"139","Albert Bitran",2010,"Artcurial","Paris","4990efbf8df243e5b55372408cb199c7","abstract and contemporary art 03/22/2010","L'ATELIER",10643,3763,1,1519.1072,"1959",0.671739130434783,0.762162162162162,1089,477,11,1492,587,188,0.736196319018405,"http://www.askart.com/photos2/2014/ARC20100322_63425/309.jpg",1570.96722251589,1887.77319395662,2.63050621890936,2.14649574422983,"oil / canvas",2.4468085106383,0.0239130434782609,"3","Major",0.701754385964912,57,40,3091.925,1,8651,"very positive",-0.565021384811005,0,0,0
"140","Albert Bitran",2013,"Blanchet & Associes","Paris","4ce84436ccc040e9ab655572af17a573","tableaux et sculptures modernes & contemporains","Composition abstraite, 1973",53,63,1,235.62,"1973",0.886524822695035,0.44578313253012,172,66,1,252,66,144,0.452631578947368,"http://www.askart.com/photos2/2014/BAS20130522_76094/250.jpg",212.89589469867,755.215244086046,2.06395491223324,8.05605126428276,"pastel / paper",1.95833333333333,0.00354609929078014,"4","Medium",0.701754385964912,57,40,3091.925,0,765,"slightly positive",-0.917647058823529,0,0,0
"141","Albert Bitran",2011,"Lombrail Teucquam","Paris","26d13715f28446a0bcd88fc4b5cf30b6","tableaux modernes - sculptures - art contemporain 07/06/2011","COMPOSITION",6594,3447,1,1438.605,"1958",0.5,0.576271186440678,1537,185,3,1085,178.5,119,0.595238095238095,"http://www.askart.com/photos2/2014/LTP20110706_68641/117.jpg",2642.37650976865,2013.35718698894,2.05246146696297,2.73344066035094,"oil / canvas",1.96638655462185,0.0128205128205128,"2","Small",0.701754385964912,57,40,3091.925,1,6372,"slightly positive",-0.459039548022599,0,0,0
"142","Albert Bitran",2014,"Ader Nordmann","Paris","7c5845b0b0e9425fb18b031943f3f2ef","modern and contemporary paintings and prints","Composition, 1970",32,86,1,154.8791,"1970",0.386491557223265,0.723404255319149,108,34,4,127,61,179,0.64951768488746,"http://www.askart.com/photos2/2014/RAP20141122_86778/206_1.jpg",208.625210302356,197.8875380684,3.6138485943993,3.12714981614418,"pastel / paper",2.97765363128492,0.0075046904315197,"2","Medium",0.701754385964912,57,40,3091.925,0,366,"very positive",-0.765027322404372,0,0,0
"143","Albert Bitran",2016,"Artcurial","Paris","3ff987ad13694228a33ab72256c15e9e","contemporary & post-war art 04/04/2016","COMPOSITION EN LONGUEUR",1033,513,1,496.125,"1974",0.307692307692308,0.583333333333333,1410,660,4,1596,660,96,0.700534759358289,"http://www.askart.com/photos/2016/ARC20160404_96563/60_1.jpg",2198.89722342443,2303.44893723915,2.61600270989094,2.2848607532397,"oil / canvas",2.03125,0.0205128205128205,"2","Major",0.701754385964912,57,40,3091.925,0,692,"very positive",-0.258670520231214,0,0,0
"144","Albert Bitran",2013,"Artcurial","Paris","71a2e48e142246bcbdebf634904654e1","contemporary art","PAYSAGE",366,523,1,992.25,"1960",0.153381642512077,0.873015873015873,429,336,9,3422,510,1115,0.612911204551076,"http://www.askart.com/photos2/2014/ARC20130326_75702/127.jpg",846.424580849209,26339.5387307276,7.89365502448518,27.6856371443859,"oil / canvas",0.742600896860987,0.0108695652173913,"1","Major",0.701754385964912,57,40,3091.925,1,765,"very positive",-0.316339869281046,0,0,0
"145","Albert Bitran",2016,"Artcurial","Paris","823d4f5323a4469e94a234e64ab66429","contemporary & post-war art 04/04/2016","TRACE GRIS ET BLEU",640,718,1,2534.2932,"1972",0.312820512820513,0.590163934426229,1399,660,4,1596,660,96,0.700534759358289,"http://www.askart.com/photos/2016/ARC20160404_96563/61_1.jpg",2168.94518422927,2303.44893723915,2.66383801587524,2.2848607532397,"oil / paper",2.03125,0.0205128205128205,"2","Major",0.701754385964912,57,40,3091.925,0,692,"very positive",0.0375722543352601,0,0,0
"146","Albert Bitran",2016,"Ader Nordmann","Paris","19c14dd733274fb4a1f3dd4debb1e241","art abstrait et contemporain 12/09/2016","Le Cros",1030,337,1,1007.4783,"1957",0.525423728813559,0.703389830508475,2907,596,4,2207,610,126,0.598173515981735,"http://www.askart.com/photos/2016/RAP20161209_101423/124_1.jpg",10799.6409521076,8700.05993208458,6.51958105005867,8.13153678301137,"oil / canvas",1.87301587301587,0.0169491525423729,"3","Medium",0.701754385964912,57,40,3091.925,0,692,"very positive",-0.513005780346821,0,0,0
"147","Alex Katz",2013,"Sotheby's New York","New York","b2900399eae543f3a833a1fbe934666d","contemporary art day 11/14/2013","TIGER LILY",199417,134741,1,1568,"1968",0.48397976391231,0.878787878787879,420225,269000,3,287595,140000,158,0.847457627118644,"http://www.askart.com/photos2/2014/SNY20131114_80593/287_1.jpg",476849.339489969,399839.334788634,3.80075346639289,4.57761823834652,"oil / canvas",3.75316455696203,0.00505902192242833,"2","Major",0.930232558139535,43,40,146675.65,0,77701.5,"very positive",0.734084927575401,155,0,0
"148","Alex Katz",2018,"Sotheby's New York","New York","ecccf0c37a994ce8b38507567a3475ab","contemporary art day sale 5/17/2018","THE LIGHT I",949658,399435,0,6912,"1975",0.194545454545455,0.857142857142857,578515,483000,3,361583,175000,197,0.872340425531915,"http://www.askart.com/Photos/2018/SNY20180517_111363/107_1.jpg",331341.549193913,529564.788685812,0.577497172256394,3.0013828432681,"oil / canvas",2.79187817258883,0.00545454545454545,"1","Major",0.930232558139535,43,40,146675.65,0,49815.5,"slightly positive",7.01828748080417,155,0,0
"149","Alex Katz",2012,"Sotheby's New York","New York","10501167f1664f8d91fb7995011d108a","contemporary art day auction 05/10/2012","PINK PETUNIA #2",101120,76523,1,576,"1968",0.491197183098592,0.798850574712644,307208,146500,3,244911,116500,197,0.779710144927536,"http://www.askart.com/photos2/2014/SNY20120510_72623/279.jpg",361527.415812321,294078.271466513,3.21628914234947,3.71143674863655,"oil / canvas",2.88324873096447,0.00528169014084507,"2","Major",0.930232558139535,43,40,146675.65,0,59731,"very positive",0.281127052954077,155,0,4
"150","Alex Katz",2011,"Christie's New York, Rockefeller Center","New York","d5b6fbefd19546f3b3bcadd4a7d247c0","first open contemporary art 09/21/2011","Portrait of Ada in a Red Coat",58132,44291,1,192,"1965",0.56973293768546,0.75,53644,25000,5,48296,22500,177,0.732142857142857,"http://www.askart.com/photos2/2014/CNY20110921_68785/192.jpg",96054.5933364253,81629.8076570957,5.60666557757425,5.87490848600125,"oil / masonite",1.90395480225989,0.0148367952522255,"3","Major",0.930232558139535,43,40,146675.65,0,30140,"very positive",0.46950895819509,155,0,7
"151","Alex Katz",2017,"Bonhams New York","New York","107b3e94810243c2822fdd924d6867c0","post-war & contemporary art 5/16/2017","Poppy, 1967",35929,25663,1,106.92,"1967",0.636363636363636,0.857142857142857,247686,90625,2,247861,93750,25,0.852941176470588,"http://www.askart.com/Photos/2017/BNY20170516_102767/21_1.jpg",376359.433041748,351885.876014379,1.98972527762204,2.07492511716317,"oil / masonite",1.32,0.0606060606060606,"3","Medium",0.930232558139535,43,40,146675.65,0,65058,"slightly positive",-0.605536598112454,155,0,0
"152","Alex Katz",2018,"Sotheby's New York","New York","c5f37c5a0d0344bcaf07bc8f3a22771c","contemporary art day auction 11/15/2018","ELI AT DUCKTRAP",311501,249201,0,3557.125,"1958",0.342293906810036,0.827586206896552,511884,309375,7,368516,225000,169,0.826498422712934,"http://www.askart.com/Photos/2018/SNY20181115_114525/191_1.jpg",662196.80845238,449085.902440238,2.51654825522408,3.1105659044659,"oil / linen",3.30177514792899,0.0125448028673835,"2","Major",0.930232558139535,43,40,146675.65,0,49815.5,"very positive",4.00247914805633,155,0,0
"153","Alex Katz",2012,"Sotheby's New York","New York","6a1783ddb310462989bd7650bdddb35f","contemporary art 09/21/2012","VINCENT DRINKING, STUDY II",54283,27141,1,192,"1970",0.602409638554217,0.721153846153846,78250,31250,1,60058,28130,156,0.725321888412017,"http://www.askart.com/photos2/2014/SNY20120921_73662/250.jpg",127662.704301435,98466.648106085,4.07179138336474,5.20260737825522,"oil / masonite",2.66025641025641,0.00240963855421687,"3","Major",0.930232558139535,43,40,146675.65,0,59731,"very positive",-0.545612830858348,155,0,4
"154","Alex Katz",2018,"Sotheby's New York","New York","176130c7e66a4b318454ec4add932348","contemporary art day sale 5/17/2018","ORANGE HAT I",81135,39943,1,177.43,"1973",0.301818181818182,0.9375,620277,393000,3,361583,175000,197,0.872340425531915,"http://www.askart.com/Photos/2018/SNY20180517_111363/166_1.jpg",669572.145869514,529564.788685812,1.89189065275228,3.0013828432681,"oil / masonite",2.79187817258883,0.00545454545454545,"2","Major",0.930232558139535,43,40,146675.65,0,49815.5,"slightly positive",-0.198181288956249,155,0,0
"155","Alex Katz",2017,"Bonhams New York","New York","230230083a3a46d7acf6c2fd4425d716","post-war & contemporary art 5/16/2017","Open Tulips, circa 1968-70",166815,128319,0,1008,"1968",0.606060606060606,0.85,252443,87500,2,247861,93750,25,0.852941176470588,"http://www.askart.com/Photos/2017/BNY20170516_102767/20_1.jpg",386771.297192773,351885.876014379,1.90571650577427,2.07492511716317,"oil / canvas",1.32,0.0606060606060606,"3","Medium",0.930232558139535,43,40,146675.65,0,65058,"slightly positive",0.972378493036982,155,0,0
"156","Alex Katz",2017,"Christie's New York, Rockefeller Center","New York","af83170265a14ee09de87aad23972afe","post-war & contemporary art afternoon session 11/16/2017","Study for Ada and Vincent",140044,71295,1,108,"1967",0.944500504540868,0.92741935483871,314686,187500,4,262306,150000,114,0.871508379888268,"http://www.askart.com/photos/2017/CNY20171116_108119/936_1.jpg",422249.751136213,377203.64049796,3.65457696342165,4.13075365701456,"oil / panel",8.69298245614035,0.00403632694248234,"4","Major",0.930232558139535,43,40,146675.65,0,65058,"very positive",0.0958683021304067,155,0,0
"157","Alex Katz",2017,"Sotheby's New York","New York","0c4bf641ae8244e298987faf12790d41","contemporary curated featuring works from in its own light: property from the collection of ed cohen and victoria shaw 3/2/2017","PAT TWIRLING",20609,18033,0,143.5,"1979",0.650793650793651,0.83248730964467,137801,56250,5,100221,35000,213,0.821782178217822,"http://www.askart.com/photos/2017/SNY20170302_103808/246_1.jpg",207941.849594547,178526.64204132,3.02964623704223,3.69324682461735,"oil / masonite",1.77464788732394,0.0132275132275132,"3","Major",0.930232558139535,43,40,146675.65,0,65058,"very positive",-0.722816563681638,155,0,0
"158","Alex Katz",2011,"Christie's New York, Rockefeller Center","New York","2197321a80064d66b360f5fd4fd9ba87","first open contemporary art 09/21/2011","Portrait of Sylvia Stone",55364,44291,1,570,"1965",0.572700296735905,0.751552795031056,53681,25000,5,48296,22500,177,0.732142857142857,"http://www.askart.com/photos2/2014/CNY20110921_68785/193.jpg",95657.5540906925,81629.8076570957,5.62880381512335,5.87490848600125,"oil / masonite",1.90395480225989,0.0148367952522255,"3","Major",0.930232558139535,43,40,146675.65,0,30140,"very positive",0.46950895819509,155,0,7
"159","Alex Katz",2018,"Sotheby's New York","New York","de9f221c2557419bb91d4d037b4c365a","contemporary curated 9/25/2018","STUDY FOR GOOD AFTERNOON I",93302,39808,1,165,"1974",0.0906432748538012,0.848484848484849,328601,2e+05,4,139689,62500,175,0.76678445229682,"http://www.askart.com/Photos/2018/SNY20180925_113856/31_1.jpg",538065.909967717,286835.259961611,3.42004606061507,5.71134348457094,"oil / masonite",1.95428571428571,0.0116959064327485,"1","Major",0.930232558139535,43,40,146675.65,0,49815.5,"very positive",-0.200891288855878,155,0,0
"160","Alex Katz",2018,"Sotheby's New York","New York","143dd0fe56e64906b56fc153c5250bda","contemporary curated 3/2/2018","PORTRAIT OF EDWIN DENBY",201345,80538,1,1632,"1972",0.307228915662651,0.8,171208,77500,4,148550,56250,137,0.775280898876405,"http://www.askart.com/photos/2018/SNY20180302_110330/102_1.jpg",346282.524090557,321434.691695585,5.26467733242494,5.75926248148522,"oil / canvas",2.42335766423358,0.0120481927710843,"2","Major",0.930232558139535,43,40,146675.65,0,49815.5,"very positive",0.616725717899048,155,0,0
"161","Alex Katz",2011,"Christie's New York, Rockefeller Center","New York","a278aa2e0857477eb274d769e3343d5f","first open contemporary art 09/21/2011","Rex #2",128999,166094,1,6986.7,"1975",0.58160237388724,0.75,53528,25000,5,48296,22500,177,0.732142857142857,"http://www.askart.com/photos2/2014/CNY20110921_68785/196.jpg",94891.2923626481,81629.8076570957,5.67680689690117,5.87490848600125,"oil / canvas",1.90395480225989,0.0148367952522255,"3","Major",0.930232558139535,43,40,146675.65,1,30140,"very positive",4.5107498341075,155,0,7
"162","Alex Katz",2014,"Sotheby's New York","New York","65628e71844d4ca5af7591da46a3642f","contemporary curated 09/24/2014","ORANGE HAT I",79159,31663,1,176,"1973",0.386111111111111,0.879120879120879,209141,60940,1,130348,43750,166,0.775784753363229,"http://www.askart.com/photos2/2014/SNY20140924_86077/139_1.jpg",509725.523330194,357510.040423171,4.92739440503552,7.20036066624964,"oil / masonite",2.16867469879518,0.00277777777777778,"2","Major",0.930232558139535,43,40,146675.65,0,119882,"very positive",-0.735881950584742,155,0,0
"163","Alex Katz",2018,"Sotheby's New York","New York","fb5a2af72a114c9ca78c8321b86b4692","contemporary art evening auction 11/14/2018","SELF-PORTRAIT (CIGARETTE)",852269,598083,0,864,"1957",0.851851851851852,0.956521739130435,6769400,5266600,1,6104420,4455000,36,0.944444444444444,"http://www.askart.com/Photos/2018/SNY20181114_114524/46_1.jpg",5905289.18559333,5751773.32488773,2.47122432727505,2.56055304815844,"oil / masonite",1.5,0.0185185185185185,"4","Major",0.930232558139535,43,40,146675.65,0,49815.5,"very positive",11.0059619997792,155,0,0
"164","Alex Katz",2017,"Christie's New York, Rockefeller Center","New York","8859e3facdfb47e6b2b505e1da14e69f","post-war & contemporary art 9/28/2017","Pink Petunia",40715,40715,1,158.1744,"1968",0.0146627565982405,0.75,83975,52500,3,67679,43750,159,0.764192139737991,"http://www.askart.com/photos/2017/CNY20170928_107638/5_1.jpg",57154.7606649408,78917.128504263,0.642723256123866,3.04048677412335,"acrylic / panel",2.14465408805031,0.00879765395894428,"1","Major",0.930232558139535,43,40,146675.65,0,65058,"slightly positive",-0.374173814135079,155,0,0
"165","Alex Katz",2011,"Sotheby's New York","New York","572ff5a1408f4e1a930d8cfeed53f7fd","contemporary art 03/09/2011","BLUE FLAGS",59731,28106,1,192,"1967",0.209912536443149,0.6,51742,17500,1,40027,22500,145,0.804444444444444,"http://www.askart.com/photos2/2014/SNY20110309_67211/72.jpg",78199.2187009702,46719.7306878476,3.51432385064155,4.38995184583179,"oil / masonite",2.36551724137931,0.00291545189504373,"1","Major",0.930232558139535,43,40,146675.65,0,30140,"very positive",-0.0674850696748507,155,0,7
"166","Alex Katz",2018,"Sotheby's New York","New York","77a44827cfac459a946342f093f76ab8","contemporary art day auction 11/15/2018","ADA WITH COFFEE",186901,174441,0,1018.0044,"1970",0.304659498207885,0.893939393939394,560471,312500,7,368516,225000,169,0.826498422712934,"http://www.askart.com/Photos/2018/SNY20181115_114525/170_1.jpg",714955.754326748,449085.902440238,2.25500584647394,3.1105659044659,"oil on shaped aluminum",3.30177514792899,0.0125448028673835,"2","Major",0.930232558139535,43,40,146675.65,0,49815.5,"slightly positive",2.50174142586143,155,0,0
"167","Alex Katz",2018,"Sotheby's New York","New York","43c05c05466f4fc5bf95ba7ec2a9fd78","contemporary curated 9/25/2018","UNTITLED",37320,21397,1,256,"1963",0.374269005847953,0.806201550387597,164277,87500,4,139689,62500,175,0.76678445229682,"http://www.askart.com/Photos/2018/SNY20180925_113856/128_1.jpg",310971.356649388,286835.259961611,6.12605841334909,5.71134348457094,"oil / masonite",1.95428571428571,0.0116959064327485,"2","Major",0.930232558139535,43,40,146675.65,0,49815.5,"very positive",-0.570475052945368,155,0,0
"168","Alex Katz",2017,"Sotheby's New York","New York","e758e972a0c846bdb6626b4dad12d307","contemporary curated featuring works from in its own light: property from the collection of ed cohen and victoria shaw 3/2/2017","WOMAN BATHING",41219,30914,1,102.8125,"1972",0.645502645502645,0.830769230769231,139041,56250,5,100221,35000,213,0.821782178217822,"http://www.askart.com/photos/2017/SNY20170302_103808/244_1.jpg",208937.107305875,178526.64204132,3.00740880163447,3.69324682461735,"oil / masonite",1.77464788732394,0.0132275132275132,"3","Major",0.930232558139535,43,40,146675.65,0,65058,"very positive",-0.524824003197147,155,0,0
"169","Alex Katz",2010,"Doyle New York","New York","46f27d167f414609bea1e007976b2ac8","european, american, modern & contemporary art 11/10/2010","Queens Houses",14352,17223,1,320,"1950",0.338235294117647,0.659090909090909,22903,9380,1,17232,6880,200,0.745247148288973,"http://www.askart.com/photos2/2014/DOY20101110_65265/92.jpg",43358.1903814422,27580.9188896047,6.45853225899152,8.1973696228585,"oil / masonite",1.36,0.00367647058823529,"2","Medium",0.930232558139535,43,40,146675.65,0,102413.5,"very positive",-0.831828811631279,155,0,4
"170","Alex Katz",2013,"Sotheby's New York","New York","b3171a61626c40a8ac64dbebe49792c4","contemporary art 06/07/2013","AMANDA WITH GREY BACKGROUND",40347,32277,1,148.5925,"1973",0.00934579439252336,0.666666666666667,43714,40630,3,16419,10000,130,0.72,"http://www.askart.com/photos2/2014/SNY20130607_76219/3.jpg",6250,20834.7871752617,0,5.6912103987898,"oil / masonite",2.46923076923077,0.00934579439252336,"1","Major",0.930232558139535,43,40,146675.65,0,77701.5,"slightly positive",-0.584602613849153,155,0,0
"171","Alex Katz",2017,"Sotheby's New York","New York","70597043b44a446e8180e35963c32359","contemporary curated featuring works from in its own light: property from the collection of ed cohen and victoria shaw 3/2/2017","YELLOW ROSE",36066,25762,1,140,"1970",0.653439153439153,0.833333333333333,137091,56250,5,100221,35000,213,0.821782178217822,"http://www.askart.com/photos/2017/SNY20170302_103808/247_1.jpg",207498.584246569,178526.64204132,3.03959168921363,3.69324682461735,"oil / masonite",1.77464788732394,0.0132275132275132,"3","Major",0.930232558139535,43,40,146675.65,0,65058,"very positive",-0.604014879031018,155,0,0
"172","Alex Katz",2010,"Sotheby's New York","New York","33977b5496d144c2ad25fedbd9dcff34","contemporary art day sale 11/10/2010","THE TREE",45928,20093,1,168,"1965",0.497881355932203,0.776699029126214,331089,224500,1,225954,95500,127,0.803571428571429,"http://www.askart.com/photos2/2014/SNY20101110_65894/235.jpg",233569.077059891,214558.978652271,0.903026907068119,1.55904760720776,"oil / canvas",3.71653543307087,0.00211864406779661,"2","Major",0.930232558139535,43,40,146675.65,0,102413.5,"slightly positive",-0.803805162405347,155,0,4
